id,name,type,format,generatedBy,scopeId,fileKey,fileUrl,parameters,createdAt,programId
540048,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773885209370-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:29,
540049,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773885209556-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:29,
540050,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773885209747-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:29,
540051,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773885209932-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:29,
540052,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773885210129-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:29,
540053,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773885210342-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:30,
540054,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773885210547-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:30,
540055,Test Admin Report,admin,excel,1,,reports/1/1773885214019-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:33,
540056,Test Manager Report,manager,excel,1,,reports/1/1773885214800-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:34,
540057,Test Individual Report,individual,excel,1,30001,reports/1/1773885215017-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:34,
540058,Team Report,manager,excel,2,,reports/2/1773885215770-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 01:53:35,
540059,PREVISÃO,financeiro_mentora,excel,1,,reports/1/1773885507250-PREVIS_O.xlsx,https://d2xsxph8kpxj0f.cloudfront.net/310519663192322263/5n7arrGNHjNdoFCMzyGXcY/reports/1/1773885507250-PREVIS_O.xlsx,,2026-03-19 01:58:26,
540060,Relatório Semanal,financeiro_mentora,excel,1,,reports/1/1773886075748-Relat_rio_Semanal.xlsx,https://d2xsxph8kpxj0f.cloudfront.net/310519663192322263/5n7arrGNHjNdoFCMzyGXcY/reports/1/1773886075748-Relat_rio_Semanal.xlsx,,2026-03-19 02:07:55,
570001,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773945413278-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:52,
570002,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773945413574-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:53,
570003,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773945413802-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:53,
570004,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773945414005-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:53,
570005,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773945414194-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:54,
570006,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773945414404-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:54,
570007,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773945414609-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:54,
570008,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773945414811-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:54,
570009,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773945415020-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:54,
570010,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773945415222-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:36:55,
570011,Test Admin Report,admin,excel,1,,reports/1/1773945437706-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:37:16,
570012,Test Manager Report,manager,excel,1,,reports/1/1773945438364-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:37:17,
570013,Test Individual Report,individual,excel,1,30001,reports/1/1773945438520-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:37:18,
570014,Team Report,manager,excel,2,,reports/2/1773945439125-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 18:37:18,
570015,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773948046498-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:46,
570016,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773948046711-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:46,
570017,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773948046903-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:46,
570018,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773948047062-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:46,
570019,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773948047249-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:47,
570020,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773948047535-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:47,
570021,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773948047797-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:47,
570022,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773948048007-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:47,
570023,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773948048239-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:48,
570024,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773948048475-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:48,
570025,Test Admin Report,admin,excel,1,,reports/1/1773948052065-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:51,
570026,Test Manager Report,manager,excel,1,,reports/1/1773948052781-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:52,
570027,Test Individual Report,individual,excel,1,30001,reports/1/1773948052998-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:52,
570028,Team Report,manager,excel,2,,reports/2/1773948053661-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:20:53,
570029,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773948067102-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:06,
570030,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773948067338-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:07,
570031,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773948067550-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:07,
570032,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773948067735-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:07,
570033,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773948067944-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:07,
570034,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773948068174-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:07,
570035,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773948068405-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:08,
570036,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773948068672-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:08,
570037,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773948068945-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:08,
570038,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773948069161-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:08,
570039,Test Admin Report,admin,excel,1,,reports/1/1773948073088-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:12,
570040,Test Manager Report,manager,excel,1,,reports/1/1773948073882-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:13,
570041,Test Individual Report,individual,excel,1,30001,reports/1/1773948074049-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:13,
570042,Team Report,manager,excel,2,,reports/2/1773948074722-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:14,
570043,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773948088962-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:28,
570044,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773948089167-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:28,
570045,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773948089350-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:29,
570046,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773948089503-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:29,
570047,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773948089655-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:29,
570048,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773948089833-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:29,
570049,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773948090028-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:29,
570050,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773948090238-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:30,
570051,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773948090437-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:30,
570052,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773948090640-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:30,
570053,Test Admin Report,admin,excel,1,,reports/1/1773948094001-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:33,
570054,Test Manager Report,manager,excel,1,,reports/1/1773948094705-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:34,
570055,Test Individual Report,individual,excel,1,30001,reports/1/1773948094879-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:34,
570056,Team Report,manager,excel,2,,reports/2/1773948095545-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 19:21:34,
570057,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773950926976-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:46,
570058,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773950927217-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:46,
570059,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773950927436-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:47,
570060,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773950927624-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:47,
570061,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773950927799-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:47,
570062,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773950928013-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:47,
570063,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773950928213-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:48,
570064,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773950928443-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:48,
570065,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773950928659-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:48,
570066,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773950928917-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:48,
570067,Test Admin Report,admin,excel,1,,reports/1/1773950932398-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:51,
570068,Test Manager Report,manager,excel,1,,reports/1/1773950933114-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:52,
570069,Test Individual Report,individual,excel,1,30001,reports/1/1773950933286-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:53,
570070,Team Report,manager,excel,2,,reports/2/1773950933982-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 20:08:53,
570071,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773957546898-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:06,
570072,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773957547111-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:06,
570073,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773957547304-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:07,
570074,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773957547476-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:07,
570075,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773957547665-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:07,
570076,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773957547925-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:07,
570077,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773957548157-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:07,
570078,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773957548406-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:08,
570079,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773957548653-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:08,
570080,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773957548898-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:08,
570081,Test Admin Report,admin,excel,1,,reports/1/1773957553313-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:12,
570082,Test Manager Report,manager,excel,1,,reports/1/1773957553964-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:13,
570083,Test Individual Report,individual,excel,1,30001,reports/1/1773957554125-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:13,
570084,Team Report,manager,excel,2,,reports/2/1773957554779-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 21:59:14,
570085,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773958895314-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:35,
570086,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773958895541-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:35,
570087,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773958895718-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:35,
570088,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773958895900-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:35,
570089,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773958896093-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:35,
570090,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773958896293-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:36,
570091,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773958896494-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:36,
570092,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773958896698-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:36,
570093,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773958896912-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:36,
570094,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773958897123-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:36,
570095,Test Admin Report,admin,excel,1,,reports/1/1773958900777-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:40,
570096,Test Manager Report,manager,excel,1,,reports/1/1773958901398-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:40,
570097,Test Individual Report,individual,excel,1,30001,reports/1/1773958901558-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:41,
570098,Team Report,manager,excel,2,,reports/2/1773958902153-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:21:41,
570099,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773960051123-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:50,
570100,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773960051328-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:51,
570101,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773960051503-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:51,
570102,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773960051665-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:51,
570103,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773960051846-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:51,
570104,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773960052042-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:51,
570105,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773960052243-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:52,
570106,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773960052465-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:52,
570107,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773960052728-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:52,
570108,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773960052951-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:52,
570109,Test Admin Report,admin,excel,1,,reports/1/1773960057063-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:56,
570110,Test Manager Report,manager,excel,1,,reports/1/1773960057722-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:57,
570111,Test Individual Report,individual,excel,1,30001,reports/1/1773960057890-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:57,
570112,Team Report,manager,excel,2,,reports/2/1773960058517-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:40:57,
570113,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773960072082-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:11,
570114,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773960072288-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:12,
570115,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773960072475-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:12,
570116,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773960072646-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:12,
570117,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773960072829-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:12,
570118,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773960073042-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:12,
570119,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773960073223-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:13,
570120,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773960073432-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:13,
570121,Financeiro Empresa History Test,financeiro_empresa,excel,1,,reports/1/1773960073642-Financeiro_Empresa_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:13,
570122,Financeiro Excel,financeiro_mentora,excel,1,,reports/1/1773960073840-Financeiro_Excel.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:13,
570123,Test Admin Report,admin,excel,1,,reports/1/1773960077853-Test_Admin_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:17,
570124,Test Manager Report,manager,excel,1,,reports/1/1773960078497-Test_Manager_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:17,
570125,Test Individual Report,individual,excel,1,30001,reports/1/1773960078684-Test_Individual_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:18,
570126,Team Report,manager,excel,2,,reports/2/1773960079278-Team_Report.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:41:18,
570127,Financeiro Mentora Test,financeiro_mentora,excel,1,,reports/1/1773960557717-Financeiro_Mentora_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:17,
570128,Financeiro Empresa Test,financeiro_empresa,excel,1,,reports/1/1773960557921-Financeiro_Empresa_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:17,
570129,Financeiro Mentora Jan 2026,financeiro_mentora,excel,1,,reports/1/1773960558117-Financeiro_Mentora_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:17,
570130,Financeiro Empresa Jan 2026,financeiro_empresa,excel,1,,reports/1/1773960558276-Financeiro_Empresa_Jan_2026.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:18,
570131,Financeiro Mentora desde Jan,financeiro_mentora,excel,1,,reports/1/1773960558435-Financeiro_Mentora_desde_Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:18,
570132,Financeiro Empresa até Jan,financeiro_empresa,excel,1,,reports/1/1773960558616-Financeiro_Empresa_at__Jan.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:18,
570133,Financeiro Mentora Completo,financeiro_mentora,excel,1,,reports/1/1773960558825-Financeiro_Mentora_Completo.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:18,
570134,Financeiro Mentora History Test,financeiro_mentora,excel,1,,reports/1/1773960559042-Financeiro_Mentora_History_Test.xlsx,https://mock-s3.example.com/test-report.xlsx,,2026-03-19 22:49:18,
